author_num,author_id
4545,GBOSS
4546,CHATEAU
4547,DFROZ
4548,PTIMOF
4549,EARNESON
4550,DNEIL
4551,GORD
4552,XOMINA
4553,MARTIN
4554,HEIKOWU
4555,BMAVT
4556,BBQSAULS
4557,DJASMINE
4558,CYK
4559,BELCHAM
4560,DLANE
4561,SABREN
4562,MGAMMON
4563,SMERTEN
4564,HPOUL
4565,JAE
4566,OLDER
4567,KSTAR
4568,KITTY
4569,JESSICAQ
4570,STILLWELL
4571,JBM
4572,ILYALIT
4573,KHAREC
4574,CODYP
4575,JASHMENN
4576,SGODIN
4577,PTANDLER
4578,CRAIHA
4579,TCOX
4580,DCARDWELL
4581,CSELLEG
4582,DSPIZZ
4583,VOICET
4584,PSMIRNOV
4585,SACAVILIA
4586,RKACKLEY
4587,CHIGGINS
4588,AVP
4589,ODIGITY
4590,MPLATTU
4591,CRUX
4592,POPIEL
4593,MRDELAYER
4594,MPGUTTA
4595,ACRAWFORD
4596,PKAEDING
4597,KHUSSEIN
4598,IFOMICHEV
4599,HARTZELL
4600,XAV
4601,EDWARDIII
4602,IONCACHE
4603,RICK
4604,WAC
4605,WIML
4606,KLYNC
4607,REALHOLGI
4608,ARJEN
4609,GREB
4610,LWA
4611,PAIXAOP
4612,ANDREWIK
4613,SVOELKEL
4614,JASKA
4615,BRANSCHA
4616,DFRENCH
4617,DWC
4618,HOWARS
4619,DVSM
4620,MVR
4621,GOLD
4622,WYCHUNG
4623,BHOLSTEN
4624,ZABA
4625,GALILEO
4626,NIDS
4627,TECHCODE
4628,JWRIGHT
4629,JANPOM
4630,MFX
4631,JWIELAND
4632,MWILSON
4633,DSOBON
4634,JTGANS
4635,BCBAILEY
4636,SWANSUN
4637,SOLIVER
4638,RFAUST
4639,LIEUTAR
4640,OLOF
4641,KYOKI
4642,SHEENAMS
4643,LDAVIS
4644,BEVO
4645,MSOULIER
4646,JBSOLES
4647,TWESTWIND
4648,SSNODGRA
4649,MAMATUX
4650,DBROOKS
4651,NMARCI
4652,GARAFOLA
4653,MSABRAMO
4654,LINK
4655,KNASSAR
4656,BHERWEYER
4657,WOLLMERS
4658,EKKIP
4659,KARTHIKU
4660,IHAQUE
4661,SVERBERN
4662,CHARDEN
4663,IHARA
4664,KURIYAMA
4665,AIVATURI
4666,NEXEN
4667,PGUZIS
4668,RABUSPA
4669,GOEVERT
4670,LTHEGLER
4671,DCLEE
4672,CORWIN
4673,ILYAVERL
4674,MENGEL
4675,PHILOU
4676,MAGH
4677,DANMOORE
4678,ASTAINES
4679,PODGURSV
4680,JMFREEMAN
4681,SERGEY
4682,DALINAUM
4683,FIDUS
4684,JHAGG
4685,WHOELSE
4686,PAYERLE
4687,CBARKEY
4688,RPQS
4689,MWALLRAF
4690,PMAK
4691,PEIRY
4692,RSQUIERS
4693,MGILFIX
4694,KERMAGO
4695,WILLWOLF
4696,MARCC
4697,AMBRUS
4698,DRZIGMAN
4699,MARSCHAP
4700,ELLIRYC
4701,BRAAM
4702,TFM
4703,MYSOCIETY
4704,VASEKD
4705,SEESTIETO
4706,NLNETLABS
4707,IARNELL
4708,SHADOWX
4709,CARPENTER
4710,LENZO
4711,AGORDON
4712,TOMK
4713,PLYTLE
4714,TOMHUKINS
4715,GARIEV
4716,SALTBREEZ
4717,ZTURK
4718,RLBJR
4719,SKUNZ
4720,JCOSTOM
4721,ERICA
4722,BARTS
4723,JDALLMAN
4724,SHUTTON
4725,LWALL
4726,FMC
4727,PARKER
4728,CARLADLER
4729,KRISHPL
4730,RICHARDC
4731,KCWU
4732,ARCHFOOL
4733,HUGHES
4734,MARTINELL
4735,QANTINS
4736,NTSUTSUMI
4737,GWL
4738,MBATISTA
4739,PETERGAL
4740,ATTILA
4741,ABUI
4742,RGS
4743,KALLEWOOF
4744,JTCLARKE
4745,GEOKEVHAT
4746,WALTERH
4747,DFETTER
4748,CARCUS
4749,CORUSCATE
4750,CLEMENSG
4751,PAUL
4752,RED
4753,MOHACSI
4754,XCALBET
4755,MAFR
4756,BALESHI
4757,HBARTEL
4758,SHAUNGUTH
4759,DOWNHOM
4760,BASANTK
4761,TOPIA
4762,COREY
4763,EEKIM
4764,NETSRAK
4765,JWHITE
4766,PENFOLD
4767,MOLECULES
4768,EKOS
4769,MATTDEES
4770,LOTTC
4771,REMI
4772,YWANGPERL
4773,HODEL
4774,NHARALE
4775,GABY
4776,ALAMAZ
4777,GRAFF
4778,NICEPERL
4779,SUNILS
4780,LOGICUS
4781,CMOEWES
4782,DWMYERS
4783,BRICKER
4784,MMV
4785,MICHAELW
4786,RCHIBOIS
4787,MENGXR
4788,ALASKA
4789,JCOLE
4790,PBARLOW
4791,CGLASS
4792,TAMBASCOT
4793,GORAXE
4794,ERICW
4795,JADEV
4796,MRGRIPH
4797,MANGARU
4798,TAWAN
4799,GOOZBACH
4800,JLATHAN
4801,KNOTTY
4802,LEPREVOST
4803,COPPERLY
4804,ZEBAZ
4805,HIRATA
4806,KWATCH
4807,GIATORTA
4808,GPALMER
4809,BOFTX
4810,BTP
4811,DUNNIGANJ
4812,VILEDA
4813,GGOUDSMIT
4814,BWMCADAMS
4815,HEIKO
4816,CJS
4817,COSTELA
4818,YOSTY
4819,SJENKINS
4820,AMITSIDES
4821,SHUFF
4822,DEVEN
4823,DEMERY
4824,LOVELACE
4825,IDN
4826,JEFFY
4827,GRAVALO
4828,STIGTSP
4829,QMIC
4830,DIMARTINO
4831,TWRIGHT
4832,PARANOID
4833,ABURS
4834,NUF
4835,DEEPAKG
4836,MDUNHAM
4837,ESP
4838,KCODY
4839,DMANURA
4840,JGARVIN
4841,CZBSD
4842,ANIAS
4843,MJA
4844,SHTATLAND
4845,SHOLDEN
4846,RGIBSON
4847,RMURRI
4848,NSHAFER
4849,MPECK
4850,MAYGILL
4851,DONS
4852,PHOCUS
4853,DBALMER
4854,MBUSIK
4855,YORKWU
4856,PDW
4857,TAKASHI
4858,GRUDZIAR
4859,PKUBANEK
4860,PHILIPM
4861,XWOLF
4862,KARLON
4863,MULL
4864,ASHOOOO
4865,BILL
4866,ZELT
4867,BARNINGER
4868,ATRAK
4869,CARL
4870,TDL
4871,ISLUE
4872,LFINI
4873,RUDENKO
4874,RODIN
4875,JAMSHAID
4876,RANA
4877,PAJOUT
4878,LLT
4879,GREP
4880,WILLIS
4881,DJACOBS
4882,RKS
4883,PASKY
4884,SEGV
4885,RGRJR
4886,KRAL
4887,MSILVA
4888,DRULENSOT
4889,KUMA
4890,RAHUNT
4891,JWILLIAMS
4892,SOZIN
4893,LEIJON
4894,PMAGNUS
4895,TOY
4896,NICKOLA
4897,JMAHESH
4898,KIZ
4899,SJBAKER
4900,GAZERRO
4901,BRETT
4902,SMOLAREK
4903,JPRAVETZ
4904,NMARDEN
4905,MADLINUX
4906,MARIOF
4907,DENKINGER
4908,JSNBY
4909,JFURNESS
4910,DTHAY
4911,BJKUIT
4912,CYBERMATT
4913,GRB
4914,JCLYMAN
4915,PARCHER
4916,CGARCIA
4917,MRANDALL
4918,ITGURU
4919,PKUMAR
4920,GAGNONM
4921,UWEH
4922,JOHNWRDN
4923,ZGH
4924,BAT
4925,JSHY
4926,SASHA
4927,MTROWBRI
4928,JTILLMAN
4929,LTRIANT
4930,RADEJONG
4931,TAKESAKO
4932,DSTALDER
4933,KITDEKAT
4934,DEP
4935,SCHLUMPF
4936,BUU
4937,LOZIER
4938,YDNA
4939,MMARCO
4940,RECORDOND
4941,FORREST
4942,REUVEN
4943,ERIKH
4944,JBROWN
4945,ANBON
4946,DAWOOD
4947,ROTKRAUT
4948,VSPADER
4949,LIYANAGE
4950,HCAMP
4951,HOLGER
4952,MARKSMITH
4953,POSSUM
4954,SACHINJSK
4955,SKAUFMAN
4956,BGARBER
4957,CERATITES
4958,MFOLLETT
4959,DANDV
4960,WEHR
4961,KOBAYASHI
4962,ABURKE
4963,COSMIN
4964,VEEP
4965,TOBIAS
4966,ZEFONSECA
4967,BONAR
4968,MPRUNTY
4969,CHAOS
4970,JAUER
4971,JCUA
4972,MARTIRE
4973,ZERO
4974,MARSHALL
4975,KAMAL
4976,PFARR
4977,PKAROUKIN
4978,IMIOSGA
4979,APTITUZ
4980,ADITTES
4981,RAYNERLUC
4982,SHIGIO
4983,EWALKER
4984,STANM
4985,YENYA
4986,MTADEL
4987,WAYNEDAV
4988,MONSENHOR
4989,NANTO
4990,ASOKOLOV
4991,LOKKJU
4992,RGRAFF
4993,GCHILD
4994,HUXTONR
4995,FGOSLICH
4996,SHASSAN
4997,ESTRELOW
4998,JOENIO
4999,BARTL
5000,DAVVID
5001,PETERMCD
5002,ARNIE
5003,FOXCOOL
5004,KUMY
5005,SADAMS
5006,SEOVISUAL
5007,PBOETTCH
5008,CFORPC
5009,LEANDR
5010,ANALOG
5011,KGOLDOV
5012,SBALA
5013,CLB
5014,LACKITA
5015,FFAUTEUX
5016,JBNIVOIT
5017,RAMAN
5018,MAGNUS
5019,PFLEURY
5020,JEFFH
5021,KRISTI
5022,SCOTTVR
5023,RJENKS
5024,MORTY
5025,BALDR
5026,MARKD
5027,FKOLODNY
5028,TMAESAKA
5029,STANS
5030,VAGNERR
5031,LEXUS
5032,VKH
5033,YSYROTA
5034,MUNCHIE
5035,PING
5036,JEEK
5037,TERRY
5038,JEROENES
5039,MAIRE
5040,MALVARO
5041,CKONG
5042,TIMMY
5043,INFOFLEX
5044,ALLEN
5045,MERLIN
5046,BKUHN
5047,MACGYVER
5048,SWILLIAM
5049,KAELIN
5050,COMSULTIA
5051,TAFFY
5052,JOEYATES
5053,KRIPT
5054,WULEE
5055,FPREICH
5056,LOVEKY
5057,EWINDISCH
5058,EFANCHE
5059,BOBPP
5060,JOBERO
5061,DSADINOFF
5062,SASIKALA
5063,NEJIGANE
5064,ALDICKEY
5065,RIJA
5066,MAESTRO
5067,RUTSCHLE
5068,HAKOBE
5069,WILDCHILD
5070,RIFFER
5071,LUM
5072,KHS
5073,GILLMAUS
5074,KOYACHI
5075,DRPROLIX
5076,KAIW
5077,SRHOTON
5078,CINE
5079,SDP
5080,DMITRYSOL
5081,ELIJAH
5082,SARAVANAN
5083,DMAXWELL
5084,CHAOSLAW
5085,PDWARREN
5086,SMEISNER
5087,ROSSI
5088,DANIELR
5089,STUB
5090,KAGENEKO
5091,STEINSBO
5092,HANGIL
5093,CGANESAN
5094,KPETERS
5095,YALE
5096,PUCKERING
5097,SERG
5098,INTERGURU
5099,MXEY
5100,WSHELDAHL
5101,JENKINSON
5102,TGROSE
5103,DREADY
5104,KNAGANO
5105,MOOSA
5106,DEANF
5107,KISEKI
5108,KIXX
5109,KHEMICALS
5110,VAXMAN
5111,CHINTANA
5112,KOMORIYA
5113,SCHWA
5114,HARLINH
5115,CBOURNE
5116,JGUENTHER
5117,FRAMM
5118,SKINGTON
5119,PTILL
5120,JGBISHOP
5121,NJLEON
5122,OZAWA
5123,KENMACF
5124,SHRS
5125,LZAP
5126,MENGWONG
5127,CROMIS
5128,SROHIT
5129,BSTURNER
5130,SMARTWORK
5131,MTIRAMANI
5132,DIVERDI
5133,ZTANG
5134,MJFS
5135,HIMAZU
5136,EGYPTUS
5137,JWALGENB
5138,QIUHW
5139,NINUZZO
5140,AVITARNET
5141,TAKEO
5142,JONOZZZ
5143,LANGENJO
5144,MBRANDON
5145,CFALLEN
5146,ICRF
5147,JMAHAN
5148,BATZ
5149,BLUECURIO
5150,BGUARRACI
5151,CECALA
5152,AARONSCA
5153,FAIRLITE
5154,BOGDAN
5155,KORPIQ
5156,HBSLABS
5157,YUMATSUMO
5158,DUANEG
5159,DROOGIE
5160,YANOTHER
5161,RADKOV
5162,BSTILWELL
5163,HSW
5164,HEMLOCK
5165,DANHGN
5166,DANIELM
5167,ANDREPO
5168,ROBBAT
5169,ZJT
5170,JOEJIANG
5171,MGASEK
5172,SQUALL
5173,WEBY
5174,DKU
5175,CAMSTUART
5176,LIBVENUS
5177,FLAZAN
5178,MHAT
5179,ASVBR
5180,DHICKLING
5181,HDANIEL
5182,MARTINTO
5183,JEFPONOT
5184,JTAVERNI
5185,JOEPHAYES
5186,GGARAND
5187,CONOR
5188,MAHT
5189,CAILLTE
5190,HBENGEN
5191,MPOCOCK
5192,AJOHNSON
5193,IKETRIS
5194,JOEHIL
5195,PRATP
5196,DSCHAEFER
5197,CLANE
5198,GSAINIO
5199,DALLEN
5200,CALVINM
5201,GDAMORE
5202,TKREMER
5203,PHILIPA
5204,JHUDGE
5205,DMESSINA
5206,KYOMAIODP
5207,DEUSX
5208,ALKNAFF
5209,RBROOM
5210,IVOZ
5211,TODD
5212,FISCH
5213,LEIFHED
5214,PSANTORO
5215,JAMTUR
5216,ALTITUDE
5217,KAWABATA
5218,YUPUG
5219,CHRMASTO
5220,MLF
5221,INTWO
5222,WYLLIE
5223,ALEXEVIL
5224,RDP
5225,ACESTER
5226,BRUNODIAZ
5227,ZACS
5228,EVAN
5229,JTITUS
5230,TWID
5231,BKRON
5232,YXES
5233,MELLERY
5234,BARRYP
5235,WDOBLER
5236,STOVENOUR
5237,RCALEY
5238,DFRETT
5239,DADIS
5240,FAXIOMAN
5241,CONKLIN
5242,TRENDELS
5243,TEHSI
5244,RONGRW
5245,ANDOT
5246,SPIDERBOY
5247,JSONNENB
5248,MSTOCK
5249,HARPREET
5250,KOSCIELNY
5251,MSULLIVA
5252,GIGAGEEK
5253,DUFFEE
5254,MORRISNIH
5255,DHA
5256,ATG
5257,BUREADO
5258,CGAUTAM
5259,GLASSCOCK
5260,TSINGH
5261,BOLEK
5262,MARCOS
5263,SCATO
5264,AZEMGI
5265,WDH
5266,BASKAR
5267,LORY
5268,BHECKEL
5269,MIKERY
5270,DOS
5271,MEWILCOX
5272,MRMIKE
5273,KSCHEIBEL
5274,RHENSSEL
5275,NISHANT
5276,PACKI
5277,HUANGWEI
5278,RSZEMETI
5279,FVANDUN
5280,JACKSONM
5281,ITRIVIZKI
5282,GOLHARAM
5283,BAHUGHES
5284,KOSMO
5285,RMOSE
5286,FARBER
5287,CPJL
5288,ERICH
5289,RJOHNSON
5290,MUTOGUZ
5291,ANUNES
5292,RADOS
5293,JIMW
5294,MKAMM
5295,PEN
5296,SPROCTOR
5297,MIKESTOK
5298,PAULLAM
5299,NLIDZ
5300,ERANGEL
5301,TTOD
5302,IANPX
5303,GSPIVEY
5304,NOSEYNICK
5305,BFAGA
5306,NIRAVE
5307,JOAOP
5308,KWITTMER
5309,MWDHK
5310,SKATTOOR
5311,THPFFT
5312,SHMEM
5313,CORRIS
5314,NAOKIURAI
5315,BSCHMAL
5316,UNDERMINE
5317,TEDK
5318,MFULLER
5319,CMANTITO
5320,BWIZARD
5321,BDLILLEY
5322,JEFFO
5323,DCS
5324,DAMBAR
5325,KGREENE
5326,JAMESPO
5327,DENNISON
5328,FGA
5329,CALLAHAN
5330,NICZERO
5331,HOFFY
5332,ARMSTRONG
5333,DLO
5334,FIRMICUS
5335,JAKEGOLD
5336,HAWKMOON
5337,GCAMPBELL
5338,LESV
5339,TMA
5340,BHUVAN
5341,WIMDH
5342,RPETRE
5343,ILYAS
5344,DCARVELL
5345,KIMBREL
5346,BROERSE
5347,ISJOUNG
5348,MOSTAFAVI
5349,RAF
5350,JPFRICKER
5351,MBETHKE
5352,NANOBIT
5353,CGRADY
5354,BARTENDER
5355,AMARISAN
5356,LUTETIUS
5357,DNICHTER
5358,TOYVO
5359,YUKINOBU
5360,JLEV
5361,CBRADFORD
5362,WINGMAN
5363,PDR
5364,DAN
5365,CORYB
5366,OFFERK
5367,TALE
5368,AZJADFTRE
5369,PJACOBS
5370,DELANEY
5371,MBOECK
5372,MIMER
5373,HOMSHERD
5374,MONSIEUR
5375,MDUPONT
5376,ROBBE
5377,ZBYS
5378,RCREAGER
5379,LENDL
5380,RPLATEL
5381,JFLOURNOY
5382,EBOSRUP
5383,DSLEWART
5384,PGRIFFIN
5385,MWENDL
5386,BARNEY
5387,BOBERNST
5388,SJHAWTIN
5389,MSANTOS
5390,BBACKER
5391,DNORTH
5392,ANDYB
5393,JEFF
5394,JOCASA
5395,MJAEG
5396,DBRESH
5397,LUKE
5398,CWW
5399,DUZY
5400,GAURAV
5401,HEMBREED
5402,TRICKY
5403,THUNDERA
5404,RUSSELLP
5405,ERICM
5406,NCICB
5407,LEVENGLI
5408,SCHRIECK
5409,QOS
5410,LUCAS
5411,KDOULEPOV
5412,MFENTON
5413,SPJW
5414,CHURCH
5415,LAPIS
5416,JTURNER
5417,SSC
5418,GSEAMAN
5419,GWORROLL
5420,JPDURRIOS
5421,BCARROLL
5422,SAMLOWRIE
5423,JALOPEURA
5424,RPORRES
5425,BVIERRA
5426,JBOHM
5427,WMORGAN
5428,KAMIPO
5429,CAJ
5430,ATOM
5431,RECSKY
5432,ALIC
5433,RMGIROUX
5434,BENW
5435,RCHANDRAM
5436,ALEXX
5437,IBUDAI
5438,FOXEY
5439,RAFALUCAS
5440,TIMM
5441,BERA
5442,NABESHIMA
5443,CASTOR
5444,CYPLP
5445,PANOLEX
5446,DESIMINER
5447,CRI
5448,MLS
5449,VITOCO
5450,LENIK
5451,THAVELICK
5452,DAHUT
5453,PETERM
5454,AIDAN
5455,JONJAY
5456,JASONM
5457,DCRAWFORD
5458,WHIZDOG
5459,DGORLEY
5460,LIBERTY
5461,KARDEL
5462,SHUGHES
5463,BPANNIER
5464,PBAKER
5465,RAPTNOR
5466,ALANCITT
5467,MRA
5468,ALEXS
5469,MSARFY
5470,MRKAE
5471,MJHARR
5472,DEW
5473,HALPOM
5474,WALSHAM
5475,HVOERS
5476,LARSGT
5477,RFLORENCE
5478,FOOCHRE
5479,CHAS
5480,RFLENS
5481,DRFROG
5482,DESOTO
5483,QUEVLAR
5484,MAUNDER
5485,GAND
5486,IZI
5487,STEALTHY
5488,IANRODDIS
5489,THEREK
5490,WPDESIGN
5491,ZIEFLE
5492,BCH
5493,JLABOVITZ
5494,YHA
5495,RIPENCC
5496,HABEGGER
5497,SEAGIRL
5498,YOBERT
5499,DERMOT
5500,ROBERTSD
5501,ALET
5502,JAU
5503,HELO
5504,TORG
5505,BCROWELL
5506,HOLLYKING
5507,MDBGRIZ
5508,JOHNGH
5509,AMW
5510,NWRIGHT
5511,RANT
5512,TECH
5513,LLOYDR
5514,WBASSON
5515,AARDEN
5516,XFIRE
5517,HENRIK
5518,ORTALO
5519,MKENNEDY
5520,JOANMG
5521,MICHELEON
5522,RIBAMAR
5523,TAVIN
5524,ENGIN
5525,ZOZO
5526,DARIN
5527,CWRL
5528,SWORDSMAN
5529,PTULLY
5530,HENKE
5531,WKEENAN
5532,AQUTIV
5533,AJFRY
5534,JHKIM
5535,MVORL
5536,RIVOTTI
5537,USMANOV
5538,NUANCE
5539,GREGORY
5540,GARNACHO
5541,BJT
5542,DJH
5543,ZKESSIN
5544,ROUS
5545,DFRANKOW
5546,EDB
5547,RCH
5548,TIGERPERL
5549,TMANNERM
5550,ETWOECMA
5551,RAAB
5552,EZARKO
5553,ZAXO
5554,MAJA
5555,KWOOLERY
5556,LOOSIFER
5557,BIGHIL
5558,FAGZAL
5559,TSTOCK
5560,TBONECA
5561,VLAD
5562,JESSSSST
5563,MPAPP
5564,MDI
5565,IHEFFNER
5566,SHONORIO
5567,SCW
5568,JPJEON
5569,ETJ
5570,DAVIDCYL
5571,ATRIPPS
5572,KIANWIN
5573,PUCK
5574,CSIDE
5575,XUERON
5576,KOOS
5577,EDWARD
5578,ROBLEACH
5579,SLSTAT
5580,HENRIKS
5581,CWELCH
5582,WANG
5583,PUMBA
5584,MGREAM
5585,SUAVEANT
5586,NAKISA
5587,RHASE
5588,ONISHI
5589,FLECERF
5590,FINN
5591,DRAGOS
5592,BALDOWN
5593,DDEBRITO
5594,DBWELLS
5595,HJANSEN
5596,CLMS
5597,PITCHLESS
